id,common name,longitude,latitude,date,hour,NDVI_mean,distance_to_water_km_comprehensive,animal_group,log_dist_to_water,near_water,hour_sin,hour_cos,day,month,season,season_encoded,animal_label,datetime,date_only,temperature_C
43694,African Savanna Elephant,26.0414147004,-33.4835413347,2024-11-05,17,0.5484391304347827,0.0179688628225467,Elephant,0.017809331042227372,1,-0.9659258262890683,-0.25881904510252063,5,11,wet,1,1,2024-11-05 17:00:00,2024-11-05,12.5
43694,African Savanna Elephant,31.2290071848,-24.3785304109,2024-11-03,15,0.3929391304347826,1.0905247591664755,Elephant,0.7374151154020727,0,-0.7071067811865471,-0.7071067811865479,3,11,wet,1,1,2024-11-03 15:00:00,2024-11-03,36.9
43694,African Savanna Elephant,31.412655732,-23.8781667208,2022-10-24,0,0.3835347826086956,0.059331553619269,Elephant,0.0576380994128469,1,0.0,1.0,24,10,dry,0,1,2022-10-24 00:00:00,2022-10-24,21.6
43694,African Savanna Elephant,31.7105258275,-24.8131730251,2024-10-26,10,0.5143782608695652,1.055463969659125,Elephant,0.7205015984544767,0,0.49999999999999994,-0.8660254037844387,26,10,dry,0,1,2024-10-26 10:00:00,2024-10-26,22.9
43694,African Savanna Elephant,31.6778435156,-24.8110078931,2024-10-26,10,0.4943434782608696,0.4696668989641843,Elephant,0.3850357757690422,1,0.49999999999999994,-0.8660254037844387,26,10,dry,0,1,2024-10-26 10:00:00,2024-10-26,22.9
43694,African Savanna Elephant,31.5568814325,-23.827389575,2022-10-24,7,0.4126434782608696,0.2191549435531531,Elephant,0.19815794952027863,1,0.9659258262890683,-0.25881904510252063,24,10,dry,0,1,2022-10-24 07:00:00,2022-10-24,28.5
43694,African Savanna Elephant,31.7780741008,-24.2489360441,2025-01-10,13,0.3615826086956522,2.234855316766572,Elephant,1.1739842026147016,0,-0.2588190451025208,-0.9659258262890683,10,1,wet,1,1,2025-01-10 13:00:00,2025-01-10,27.7
43694,African Savanna Elephant,31.2212355807,-25.030641051,2025-01-09,17,0.5252,1.2435152857224716,Elephant,0.8080439597480968,0,-0.9659258262890683,-0.25881904510252063,9,1,wet,1,1,2025-01-09 17:00:00,2025-01-09,19.6
43694,African Savanna Elephant,31.852763922,-28.2013427884,2025-01-11,16,0.6050260869565217,2.231964386264432,Elephant,1.1730901214967868,0,-0.8660254037844384,-0.5000000000000004,11,1,wet,1,1,2025-01-11 16:00:00,2025-01-11,28.1
43694,African Savanna Elephant,31.6653821506,-28.2808397245,2025-01-10,11,0.6006521739130435,3.374624160315599,Elephant,1.4758206099058502,0,0.258819045102521,-0.9659258262890682,10,1,wet,1,1,2025-01-10 11:00:00,2025-01-10,28.1
43694,African Savanna Elephant,31.8503401532,-28.3452264664,2025-01-11,18,0.5760826086956522,1.0142520154454562,Elephant,0.7002479182681671,0,-1.0,-1.8369701987210297e-16,11,1,wet,1,1,2025-01-11 18:00:00,2025-01-11,28.2
43694,African Savanna Elephant,31.5179488366,-24.641745955,2025-01-16,16,0.467895652173913,2.8346962339948343,Elephant,1.344090222814974,0,-0.8660254037844384,-0.5000000000000004,16,1,wet,1,1,2025-01-16 16:00:00,2025-01-16,21.6
43694,African Savanna Elephant,31.5129582481,-24.7978108146,2025-01-16,6,0.4413130434782609,0.60658627662811,Elephant,0.47411160284888476,0,1.0,6.123233995736766e-17,16,1,wet,1,1,2025-01-16 06:00:00,2025-01-16,20.9
43694,African Savanna Elephant,31.3683256692,-24.2441871117,2022-09-17,12,0.3513739130434782,0.7335852958957133,Elephant,0.5501916893718501,0,1.2246467991473532e-16,-1.0,17,9,dry,0,1,2022-09-17 12:00:00,2022-09-17,35.0
43694,African Savanna Elephant,26.6119739398,-33.7603561453,2024-07-06,10,0.461595652173913,4.343017058098315,Elephant,1.6757904855773722,0,0.49999999999999994,-0.8660254037844387,6,7,dry,0,1,2024-07-06 10:00:00,2024-07-06,16.4
43694,African Savanna Elephant,31.3173748892,-23.9963949508,2024-12-13,14,0.4416739130434783,0.241032168318388,Elephant,0.21594342717450327,1,-0.4999999999999997,-0.8660254037844388,13,12,wet,1,1,2024-12-13 14:00:00,2024-12-13,43.6
43694,African Savanna Elephant,31.6365664103,-24.1934938052,2024-12-14,11,0.3401608695652174,0.700987151962079,Elephant,0.5312087601589079,0,0.258819045102521,-0.9659258262890682,14,12,wet,1,1,2024-12-14 11:00:00,2024-12-14,30.4
43694,African Savanna Elephant,31.8389699942,-24.9628009542,2025-01-10,6,0.4849130434782609,0.4335647648826364,Elephant,0.3601641848691259,1,1.0,6.123233995736766e-17,10,1,wet,1,1,2025-01-10 06:00:00,2025-01-10,24.4
43694,African Savanna Elephant,29.563082583,-22.3312190772,2024-10-28,6,0.3498391304347826,17.215201520168417,Elephant,2.902256493817852,0,1.0,6.123233995736766e-17,28,10,dry,0,1,2024-10-28 06:00:00,2024-10-28,30.5
43694,African Savanna Elephant,30.9434578889,-24.165196217,2025-01-06,10,0.4213434782608696,0.0826672362240296,Elephant,0.07942765970017632,1,0.49999999999999994,-0.8660254037844387,6,1,wet,1,1,2025-01-06 10:00:00,2025-01-06,33.6
43694,African Savanna Elephant,32.0953977756,-27.7654908378,2025-01-07,7,0.6778826086956522,0.0409841885967807,Elephant,0.0401666008496449,1,0.9659258262890683,-0.25881904510252063,7,1,wet,1,1,2025-01-07 07:00:00,2025-01-07,24.6
43694,African Savanna Elephant,32.1336223389,-27.7023482863,2025-01-07,7,0.7299260869565217,4.950424561916365,Elephant,1.7834625719558224,0,0.9659258262890683,-0.25881904510252063,7,1,wet,1,1,2025-01-07 07:00:00,2025-01-07,24.9
43694,African Savanna Elephant,29.4894782246,-22.0759045658,2024-10-27,8,0.2962086956521739,9.272057654134407,Elephant,2.3294273596785837,0,0.8660254037844387,-0.4999999999999998,27,10,dry,0,1,2024-10-27 08:00:00,2024-10-27,34.9
43694,African Savanna Elephant,25.7917440677,-33.545494671,2025-01-06,10,0.7181391304347826,2.496910766060168,Elephant,1.2518799404723295,0,0.49999999999999994,-0.8660254037844387,6,1,wet,1,1,2025-01-06 10:00:00,2025-01-06,22.2
43694,African Savanna Elephant,24.8152319752,-32.3181309779,2024-11-09,11,0.3748695652173913,12.508012057028113,Elephant,2.6032829951071776,0,0.258819045102521,-0.9659258262890682,9,11,wet,1,1,2024-11-09 11:00:00,2024-11-09,21.6
43694,African Savanna Elephant,24.9996215174,-32.5880883445,2024-04-22,10,0.2691391304347826,9.347786095300558,Elephant,2.3367725929949947,0,0.49999999999999994,-0.8660254037844387,22,4,dry,0,1,2024-04-22 10:00:00,2024-04-22,25.6
43694,African Savanna Elephant,25.7998833895,-33.5632729836,2025-01-10,9,0.6579347826086958,1.9331455937343875,Elephant,1.0760754286318228,0,0.7071067811865476,-0.7071067811865475,10,1,wet,1,1,2025-01-10 09:00:00,2025-01-10,24.6
43694,African Savanna Elephant,31.4201422483,-23.9251588791,2024-12-04,3,0.3787913043478261,0.0404568139163291,Elephant,0.03965986086412523,1,0.7071067811865475,0.7071067811865476,4,12,wet,1,1,2024-12-04 03:00:00,2024-12-04,25.7
43694,African Savanna Elephant,25.7012965793,-33.476575362,2024-12-14,14,0.6738434782608697,1.3501863915614836,Elephant,0.8544946405688332,0,-0.4999999999999997,-0.8660254037844388,14,12,wet,1,1,2024-12-14 14:00:00,2024-12-14,25.0
43694,African Savanna Elephant,25.7172145715,-33.5382026526,2024-12-14,13,0.6174826086956522,0.0,Elephant,0.0,1,-0.2588190451025208,-0.9659258262890683,14,12,wet,1,1,2024-12-14 13:00:00,2024-12-14,27.0
43694,African Savanna Elephant,25.730944932,-33.5431291044,2024-12-14,9,0.627308695652174,1.1237918723245446,Elephant,0.7532031100307348,0,0.7071067811865476,-0.7071067811865475,14,12,wet,1,1,2024-12-14 09:00:00,2024-12-14,25.7
43694,African Savanna Elephant,25.7587194337,-33.4669369722,2024-12-14,9,0.749108695652174,1.5207674041054968,Elephant,0.9245633806035611,0,0.7071067811865476,-0.7071067811865475,14,12,wet,1,1,2024-12-14 09:00:00,2024-12-14,24.4
43694,African Savanna Elephant,25.7595296513,-33.5508392033,2024-12-14,9,0.7086,2.9788596632330275,Elephant,1.3809952614669518,0,0.7071067811865476,-0.7071067811865475,14,12,wet,1,1,2024-12-14 09:00:00,2024-12-14,23.2
43694,African Savanna Elephant,26.5037551216,-24.7694137241,2025-01-09,10,0.4159826086956522,2.0839869520314265,Elephant,1.1262232248333217,0,0.49999999999999994,-0.8660254037844387,9,1,wet,1,1,2025-01-09 10:00:00,2025-01-09,24.7
43694,African Savanna Elephant,26.3883550341,-24.6193647977,2025-01-09,10,0.3494478260869565,2.2661218490977824,Elephant,1.1836033022105037,0,0.49999999999999994,-0.8660254037844387,9,1,wet,1,1,2025-01-09 10:00:00,2025-01-09,25.0
43694,African Savanna Elephant,31.5119162011,-24.9614343143,2024-08-07,16,0.5125217391304349,0.6558140948035321,Elephant,0.5042927880691939,0,-0.8660254037844384,-0.5000000000000004,7,8,dry,0,1,2024-08-07 16:00:00,2024-08-07,22.1
43694,African Savanna Elephant,30.8387284348,-24.0732609882,2024-02-17,0,0.4370521739130435,3.1342528785111488,Elephant,1.4193066298075014,0,0.0,1.0,17,2,wet,1,1,2024-02-17 00:00:00,2024-02-17,28.6
43694,African Savanna Elephant,31.2267066088,-24.4020878856,2025-01-07,11,0.4073304347826087,0.5808484770377446,Elephant,0.45796171368356775,0,0.258819045102521,-0.9659258262890682,7,1,wet,1,1,2025-01-07 11:00:00,2025-01-07,32.5
43694,African Savanna Elephant,25.7373533011,-33.4351906057,2025-01-04,12,0.4774347826086957,0.1567453947619183,Elephant,0.14561036761003016,1,1.2246467991473532e-16,-1.0,4,1,wet,1,1,2025-01-04 12:00:00,2025-01-04,31.2
